SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,10740 Indies Dr South,Jacksonville,FL,32246,248000,4,2.5,Sandalwood,1336,,1971,1,186,,Active,,,https://www.redfin.com/FL/Jacksonville/10740-Indies-Dr-S-32246/home/58735066,NEFLMLS,1167290,N,Y,30.3152703,-81.5216483
MLS Listing,,Single Family Residential,11467 Avery Dr,Jacksonville,FL,32218,280000,3,2.0,San Mateo,1476,,1967,1,190,,Active,,,https://www.redfin.com/FL/Jacksonville/11467-Avery-Dr-32218/home/108822594,NEFLMLS,1167284,N,Y,30.4448149,-81.626948
MLS Listing,,Single Family Residential,12366 Teal Run Ct,Jacksonville,FL,32258,340000,3,2.0,Teal Run,1436,,1987,1,237,,Active,,,https://www.redfin.com/FL/Jacksonville/12366-Teal-Run-Ct-32258/home/108836928,NEFLMLS,1167282,N,Y,30.149008,-81.5709751
MLS Listing,,Single Family Residential,1187 Pecan Cv,Jacksonville,FL,32221,299900,4,2.0,Rolling Hills Unit 5,1600,,1965,1,187,,Active,,,https://www.redfin.com/FL/Jacksonville/1187-Pecan-Cv-32221/home/108841736,NEFLMLS,1167228,N,Y,30.3017806,-81.7765019
MLS Listing,,Single Family Residential,1350 West 19th St,Jacksonville,FL,32209,96000,2,2.0,Grand Boulevard,840,,1949,1,114,,Active,,,https://www.redfin.com/FL/Jacksonville/1350-W-19th-St-32209/home/72730843,NEFLMLS,1167225,N,Y,30.3552421,-81.6771894
MLS Listing,,Single Family Residential,37 Eubanks St East,Jacksonville,FL,32218,350000,4,3.0,Duval City,1856,,1968,1,189,,Active,,,https://www.redfin.com/FL/Jacksonville/37-Eubanks-St-E-32218/home/72751702,NEFLMLS,1167211,N,Y,30.4857978,-81.62515
MLS Listing,,Single Family Residential,1457 Summit Oaks Dr West,Jacksonville,FL,32221,345000,4,2.0,Crystal Springs,2205,,2003,1,156,21,Active,,,https://www.redfin.com/FL/Jacksonville/1457-Summit-Oaks-Dr-W-32221/home/58744072,NEFLMLS,1167195,N,Y,30.2969823,-81.8190845
MLS Listing,,Single Family Residential,1829 Coldfield Dr West,Jacksonville,FL,32246,340000,3,2.0,Sutton Lakes,1510,,1999,1,225,28,Active,May-7-2022 10:00 AM,May-7-2022 01:00 PM,https://www.redfin.com/FL/Jacksonville/1829-Coldfield-Dr-W-32246/home/108838072,NEFLMLS,1163551,N,Y,30.3187472,-81.5128809
MLS Listing,,Single Family Residential,523 Worcester Ct,Jacksonville,FL,32218,325000,4,2.0,Ambridge Cove,1884,,2014,1,173,32,Active,,,https://www.redfin.com/FL/Jacksonville/523-Worcester-Ct-32218/home/72809133,NEFLMLS,1166614,N,Y,30.4632316,-81.6250216
MLS Listing,,Single Family Residential,1535 Evergreen Ave,Jacksonville,FL,32206,125000,4,2.0,Campbell Addn To Jax,1138,,1999,1,110,,Active,,,https://www.redfin.com/FL/Jacksonville/1535-Evergreen-Ave-32206/home/144381790,NEFLMLS,1166510,N,Y,30.3427275,-81.6429999
MLS Listing,,Single Family Residential,3949 Winton Dr,Jacksonville,FL,32208,195000,3,2.0,Magnolia Heights,1120,,1969,1,174,,Active,,,https://www.redfin.com/FL/Jacksonville/3949-Winton-Dr-32208/home/108250730,NEFLMLS,1166041,N,Y,30.3871368,-81.7111494
MLS Listing,,Single Family Residential,7837 Pikes Peak Dr,Jacksonville,FL,32244,275000,3,2.0,Collins Ridge,1285,,1996,1,214,,Active,,,https://www.redfin.com/FL/Jacksonville/7837-Pikes-Peak-Dr-32244/home/108785571,NEFLMLS,1165933,N,Y,30.198355,-81.7916243
MLS Listing,,Single Family Residential,4358 Jiggermast Ave,Jacksonville,FL,32277,325000,4,2.0,Point St Johns,2210,,1995,1,147,23,Active,,,https://www.redfin.com/FL/Jacksonville/4358-Jiggermast-Ave-32277/home/72752677,NEFLMLS,1167005,N,Y,30.3820489,-81.6141041
MLS Listing,,Single Family Residential,1760 Ribault Scenic Dr,Jacksonville,FL,32208,165000,4,2.0,Lake Forest Hills,1344,,1954,1,123,,Active,,,https://www.redfin.com/FL/Jacksonville/1760-Ribault-Scenic-Dr-32208/home/62465376,NEFLMLS,1166055,N,Y,30.3935469,-81.6894771
MLS Listing,,Single Family Residential,13967 Nations Eagle Ln,Jacksonville,FL,32226,315000,4,2.0,Eagles Hammock,1729,,2009,1,182,37,Active,,,https://www.redfin.com/FL/Jacksonville/13967-Nations-Eagle-Ln-32226/home/62417475,NEFLMLS,1166390,N,Y,30.4909186,-81.5640773
MLS Listing,,Single Family Residential,2558 Parental Home Rd,Jacksonville,FL,32216,249000,3,2.0,Sans Souci,1448,,1954,1,172,,Active,,,https://www.redfin.com/FL/Jacksonville/2558-Parental-Home-Rd-32216/home/72761456,NEFLMLS,1167178,N,Y,30.2776141,-81.5877255
MLS Listing,,Single Family Residential,5472 Running Creek Ln,Jacksonville,FL,32258,340000,3,2.0,Julington Crossing,1940,,1985,1,175,,Active,,,https://www.redfin.com/FL/Jacksonville/5472-Running-Creek-Ln-32258/home/62429418,NEFLMLS,1167168,N,Y,30.1480245,-81.5624813
MLS Listing,,Single Family Residential,7028 Camfield St,Jacksonville,FL,32222,289900,3,2.0,Camfield Heights,1416,,1969,1,205,,Active,,,https://www.redfin.com/FL/Jacksonville/7028-Camfield-St-32222/home/72819961,NEFLMLS,1167156,N,Y,30.219531,-81.8030281
MLS Listing,,Single Family Residential,7826 Morgan Hill Ct,Jacksonville,FL,32216,339000,3,2.0,Bridgestone,1274,,1990,1,266,,Active,,,https://www.redfin.com/FL/Jacksonville/7826-Morgan-Hill-Ct-32216/home/62431799,NEFLMLS,1165971,N,Y,30.2709805,-81.5767585
MLS Listing,,Single Family Residential,206 West 16th St,Jacksonville,FL,32206,250000,4,2.0,Springfield,1726,,1919,1,145,,Active,,,https://www.redfin.com/FL/Jacksonville/206-W-16th-St-32206/home/72730465,NEFLMLS,1167139,N,Y,30.3533426,-81.657251
MLS Listing,,Single Family Residential,37 Perry Creek Dr,Jacksonville,FL,32220,300000,4,2.0,Hammock Plantation,1900,,2005,1,158,38,Active,,,https://www.redfin.com/FL/Jacksonville/37-Perry-Creek-Dr-32220/home/58755129,NEFLMLS,1166956,N,Y,30.3129649,-81.8632852
MLS Listing,,Single Family Residential,4051 Spring Glen Rd,Jacksonville,FL,32207,230000,3,3.0,Spring Glen Farms,1308,,1935,1,176,,Active,,,https://www.redfin.com/FL/Jacksonville/4051-Spring-Glen-Rd-32207/home/72761183,NEFLMLS,1167098,N,Y,30.2837946,-81.6118348
MLS Listing,,Single Family Residential,4812 Elizabeth Ter,Jacksonville,FL,32205,329400,3,2.0,Murray Terrace,1276,,1941,1,258,,Active,,,https://www.redfin.com/FL/Jacksonville/4812-Elizabeth-Ter-32205/home/108874790,NEFLMLS,1167035,N,Y,30.3015741,-81.7285938
MLS Listing,,Single Family Residential,8317 Oak Crossing Dr West,Jacksonville,FL,32244,260000,3,2.0,Ortega Crossing,1570,,2000,1,166,55,Active,,,https://www.redfin.com/FL/Jacksonville/8317-Oak-Crossing-Dr-W-32244/home/72797659,NEFLMLS,1167029,N,Y,30.1964836,-81.7270547
MLS Listing,,Single Family Residential,4671 Meadow Run Pl,Jacksonville,FL,32217,349900,3,2.0,Goodbys Cove,1616,,1987,1,217,,Active,,,https://www.redfin.com/FL/Jacksonville/4671-Meadow-Run-Pl-32217/home/108890475,NEFLMLS,1165677,N,Y,30.2206173,-81.6034848
MLS Listing,,Single Family Residential,10534 Otter Creek Dr,Jacksonville,FL,32222,349900,4,2.0,Bent Creek,1697,,1993,1,206,29,Active,,,https://www.redfin.com/FL/Jacksonville/10534-Otter-Creek-Dr-32222/home/58713029,NEFLMLS,1167007,N,Y,30.2335079,-81.8350305
MLS Listing,,Single Family Residential,2111 Rothbury Dr,Jacksonville,FL,32221,265000,3,2.0,Victoria Forest,1352,,1985,1,196,,Active,,,https://www.redfin.com/FL/Jacksonville/2111-Rothbury-Dr-32221/home/58717962,NEFLMLS,1166287,N,Y,30.280029,-81.8349238
MLS Listing,,Single Family Residential,3670 Brentwood Blvd,Jacksonville,FL,32206,155000,3,2.0,Brentwood,1094,,2007,2,142,20,Active,,,https://www.redfin.com/FL/Jacksonville/3670-Brentwood-Blvd-32206/home/58823126,NEFLMLS,1166985,N,Y,30.361844,-81.665197
MLS Listing,,Single Family Residential,8662 Monroe Ave,Jacksonville,FL,32208,199000,3,2.0,Thompsons Riverview,1024,,1941,2,194,,Active,,,https://www.redfin.com/FL/Jacksonville/8662-Monroe-Ave-32208/home/62397732,NEFLMLS,1166960,N,Y,30.3998497,-81.6798417
MLS Listing,,Single Family Residential,1144 Skye Dr East,Jacksonville,FL,32221,205000,3,2.0,Rolling Hills,1066,,1959,2,192,,Active,,,https://www.redfin.com/FL/Jacksonville/1144-Skye-Dr-E-32221/home/108886933,NEFLMLS,1166943,N,Y,30.3010686,-81.7715886
MLS Listing,,Single Family Residential,5132 Columbus Ave,Jacksonville,FL,32254,240000,4,2.0,Edgewood Estates,1117,,1951,2,215,,Active,,,https://www.redfin.com/FL/Jacksonville/5132-Columbus-Ave-32254/home/108777494,NEFLMLS,1166936,N,Y,30.3345688,-81.7339802
MLS Listing,,Single Family Residential,7780 Townsend Rd,Jacksonville,FL,32244,75000,3,2.0,SECTION LAND,1196,,1949,2,63,,Active,,,https://www.redfin.com/FL/Jacksonville/7780-Townsend-Rd-32244/home/72821111,NEFLMLS,1166934,N,Y,30.2170243,-81.7767362
MLS Listing,,Single Family Residential,7036 Swamp Flower Dr North,Jacksonville,FL,32244,298500,3,2.0,Cypress Point,1611,,1992,2,185,,Active,,,https://www.redfin.com/FL/Jacksonville/7036-Swamp-Flower-Dr-N-32244/home/108784494,NEFLMLS,1166906,N,Y,30.2035403,-81.7601371
MLS Listing,,Single Family Residential,6529 Winding Greens Dr,Jacksonville,FL,32244,349990,3,2.0,Westland Oaks,1490,,2014,2,235,22,Active,,,https://www.redfin.com/FL/Jacksonville/6529-Winding-Greens-Dr-32244/home/61476755,NEFLMLS,1166890,N,Y,30.2096057,-81.7526586
MLS Listing,,Single Family Residential,15674 Strawberry Roan Ct,Jacksonville,FL,32234,320990,3,2.0,Winchester Ridge,1655,,2021,2,194,5,Active,,,https://www.redfin.com/FL/Jacksonville/15674-Strawberry-Roan-Ct-32234/home/179307381,NEFLMLS,1166878,N,Y,30.2058596,-81.9650026
MLS Listing,,Single Family Residential,1251 Campbell Cir,Jacksonville,FL,32207,315000,3,2.0,Harbor Point Addn,2459,,1956,2,128,,Active,,,https://www.redfin.com/FL/Jacksonville/1251-Campbell-Cir-32207/home/62398677,NEFLMLS,1166867,N,Y,30.3148132,-81.6066108
MLS Listing,,Single Family Residential,5234 Benning Rd,Jacksonville,FL,32254,198900,3,2.0,Murray Hill Gardens,1010,,1948,2,197,,Active,May-8-2022 10:00 AM,May-8-2022 02:00 PM,https://www.redfin.com/FL/Jacksonville/5234-Benning-Rd-32254/home/62450081,NEFLMLS,1166869,N,Y,30.3190176,-81.7345573
MLS Listing,,Single Family Residential,1142 St Johns Bluff Rd North,Jacksonville,FL,32225,350000,3,2.5,Queen Akers,2019,,1956,2,173,,Active,,,https://www.redfin.com/FL/Jacksonville/1142-St-Johns-Bluff-Rd-N-32225/home/58717255,NEFLMLS,1166838,N,Y,30.3409369,-81.5237489
MLS Listing,,Single Family Residential,3523 Drew St,Jacksonville,FL,32207,260000,2,2.0,South Riverside,1172,,1950,2,222,,Active,,,https://www.redfin.com/FL/Jacksonville/3523-Drew-St-32207/home/58739738,NEFLMLS,1166795,N,Y,30.2891814,-81.6419619
MLS Listing,,Single Family Residential,2080 Brian Lakes Dr,Jacksonville,FL,32221,340000,4,2.0,Adams Lake,2248,,2007,2,151,33,Active,May-7-2022 12:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/FL/Jacksonville/2080-Brian-Lakes-Dr-N-32221/home/108810214,NEFLMLS,1166774,N,Y,30.2751381,-81.8623464
MLS Listing,,Single Family Residential,2965 Alpin Dr,Jacksonville,FL,32218,314900,3,2.0,Victoria Preserve,1595,,2020,2,197,42,Active,May-6-2022 02:00 PM,May-6-2022 05:00 PM,https://www.redfin.com/FL/Jacksonville/2965-Alpin-Dr-32218/home/174143829,NEFLMLS,1166494,N,Y,30.4485009,-81.6970797
MLS Listing,,Single Family Residential,3511 Jacona Dr,Jacksonville,FL,32277,324900,3,2.0,Ft Caroline Club Est,1415,,1970,3,230,,Active,,,https://www.redfin.com/FL/Jacksonville/3511-Jacona-Dr-32277/home/108890459,NEFLMLS,1166759,N,Y,30.3622219,-81.5929068
MLS Listing,,Single Family Residential,7317 Roslyn Rd,Jacksonville,FL,32244,249000,3,2.0,Ortega Hills,1329,,1956,3,187,,Active,,,https://www.redfin.com/FL/Jacksonville/7317-Roslyn-Rd-32244/home/108835964,NEFLMLS,1166757,N,Y,30.2142366,-81.7076429
MLS Listing,,Single Family Residential,4476 Twin Hills Way,Jacksonville,FL,32210,259900,3,2.0,TWIN HILLS,1451,,2023,3,179,28,Active,,,https://www.redfin.com/FL/Jacksonville/4476-Twin-Hills-Way-32210/home/179301229,NEFLMLS,1166743,N,Y,30.2579289,-81.7543232
MLS Listing,,Single Family Residential,8356 Sand Point Dr East,Jacksonville,FL,32244,280000,3,2.0,Argyle/Chimney Lakes,1564,,1987,3,179,40,Active,,,https://www.redfin.com/FL/Jacksonville/8356-Sand-Point-Dr-S-32244/home/108836191,NEFLMLS,1166739,N,Y,30.1893566,-81.7909409
MLS Listing,,Single Family Residential,4624 Albermarle Ave,Jacksonville,FL,32207,299900,4,2.0,Englewood,1515,,2004,3,198,,Active,,,https://www.redfin.com/FL/Jacksonville/4624-Albermarle-Ave-32207/home/62450076,NEFLMLS,1166717,N,Y,30.2760073,-81.6222389
MLS Listing,,Single Family Residential,1949 Anniston Rd,Jacksonville,FL,32246,240000,3,2.0,Nottingham Forest,1617,,1975,3,148,,Active,,,https://www.redfin.com/FL/Jacksonville/1949-Anniston-Rd-32246/home/108799987,NEFLMLS,1166680,N,Y,30.3156216,-81.5415372
MLS Listing,,Single Family Residential,15667 Strawberry Roan Ct,Jacksonville,FL,32234,326990,4,2.0,Winchester Ridge,1778,,2021,3,184,5,Active,,,https://www.redfin.com/FL/Jacksonville/15667-Strawberry-Roan-Ct-32234/home/179297783,NEFLMLS,1166659,N,Y,30.2062333,-81.9647778
MLS Listing,,Single Family Residential,7076 Beechfern Ln South,Jacksonville,FL,32244,340000,3,2.0,Argyle Forest East Village,1677,,1979,3,203,,Active,May-7-2022 11:00 AM,May-7-2022 02:00 PM,https://www.redfin.com/FL/Jacksonville/7076-Beechfern-Ln-S-32244/home/72822424,NEFLMLS,1165062,N,Y,30.1903696,-81.7607354
MLS Listing,,Single Family Residential,9711 Waynesboro Ave,Jacksonville,FL,32208,184000,3,2.0,Sherwood Forest,925,,1961,3,199,,Active,,,https://www.redfin.com/FL/Jacksonville/9711-Waynesboro-Ave-32208/home/72726772,NEFLMLS,1166621,N,Y,30.4130208,-81.7196155
MLS Listing,,Single Family Residential,6818 Cartier Cir,Jacksonville,FL,32208,255000,3,2.0,Ribault Manor,1478,,2022,3,173,,Active,,,https://www.redfin.com/FL/Jacksonville/6818-Cartier-Cir-32208/home/108849713,NEFLMLS,1166611,N,Y,30.3932219,-81.704906
MLS Listing,,Single Family Residential,11530 Renne Dr,Jacksonville,FL,32218,245000,3,2.0,San Mateo,2028,,1962,3,121,,Active,,,https://www.redfin.com/FL/Jacksonville/11530-Renne-Dr-32218/home/62440076,NEFLMLS,1166577,N,Y,30.4460133,-81.6379493
MLS Listing,,Single Family Residential,1611 West 19th St,Jacksonville,FL,32209,175000,4,2.0,Grand Boulevard,1913,,1957,3,91,,Active,,,https://www.redfin.com/FL/Jacksonville/1611-W-19th-St-32209/home/108850873,NEFLMLS,1166558,N,Y,30.3554926,-81.6832212
MLS Listing,,Single Family Residential,10456 Keuka Dr,Jacksonville,FL,32218,229900,3,2.0,Highland,1412,,1954,3,163,,Active,,,https://www.redfin.com/FL/Jacksonville/10456-Keuka-Dr-32218/home/59220029,NEFLMLS,1165303,N,Y,30.4257028,-81.6696596
MLS Listing,,Single Family Residential,10941 Ventnor Ave,Jacksonville,FL,32218,345000,4,3.0,Osprey Landing,2006,,2019,4,172,40,Active,,,https://www.redfin.com/FL/JACKSONVILLE/10941-VENTNOR-AVE-32218/home/170222359,NEFLMLS,1166512,N,Y,30.432547,-81.732208
MLS Listing,,Single Family Residential,6806 Cartegena Ct,Jacksonville,FL,32210,196000,3,2.0,Cedar Hills Estates,1466,,1962,4,134,,Active,,,https://www.redfin.com/FL/Jacksonville/6806-Cartegena-Ct-32210/home/108819258,NEFLMLS,1162862,N,Y,30.2664371,-81.755992
MLS Listing,,Single Family Residential,2443 Mercer Cir South,Jacksonville,FL,32217,279000,3,2.0,Lakewood,1715,,1952,5,163,,Active,,,https://www.redfin.com/FL/Jacksonville/2443-Mercer-Cir-S-32217/home/108891931,NEFLMLS,1166470,N,Y,30.2563068,-81.6338829
MLS Listing,,Single Family Residential,894 Kennard St,Jacksonville,FL,32208,229900,3,2.0,Lake Forest,1408,,1949,5,163,,Active,,,https://www.redfin.com/FL/Jacksonville/894-Kennard-St-32208/home/62422028,NEFLMLS,1166458,N,Y,30.390918,-81.670173
MLS Listing,,Single Family Residential,2164 Wilberforce Rd,Jacksonville,FL,32209,99900,4,2.0,Gs Royal Terr Addn,2420,,1953,5,41,,Active,,,https://www.redfin.com/FL/Jacksonville/2164-Wilberforce-Rd-32209/home/108777811,NEFLMLS,1166105,N,Y,30.376323,-81.6975287
MLS Listing,,Single Family Residential,927 Revels Rd,Jacksonville,FL,32205,330000,3,2.0,Hyde Grove,2132,,1946,5,155,,Active,,,https://www.redfin.com/FL/Jacksonville/927-Revels-Rd-32205/home/108851477,NEFLMLS,1166441,N,Y,30.3087705,-81.7532569
MLS Listing,,Single Family Residential,7492 Countryman Ln,Jacksonville,FL,32244,315000,3,2.0,Summerhill,1499,,1989,5,210,,Active,May-7-2022 01:00 PM,May-7-2022 03:00 PM,https://www.redfin.com/FL/Jacksonville/7492-Countryman-Ln-32244/home/62456910,NEFLMLS,1165907,N,Y,30.2362103,-81.7727849
MLS Listing,,Single Family Residential,7706 Honor Ct,Jacksonville,FL,32210,320000,3,2.0,OLD GLORY WALK,1397,,2020,6,229,32,Active,,,https://www.redfin.com/FL/Jacksonville/7706-Honor-Ct-32210/home/169143051,NEFLMLS,1166373,N,Y,30.269973,-81.7773136
MLS Listing,,Single Family Residential,9119 Warwickshire Rd,Jacksonville,FL,32257,349900,3,2.0,Brierwood,1486,,1976,6,235,,Active,,,https://www.redfin.com/FL/Jacksonville/9119-Warwickshire-Rd-32257/home/72766769,NEFLMLS,1166370,N,Y,30.2145362,-81.5970645
MLS Listing,,Single Family Residential,7683 Rolling Hills Dr,Jacksonville,FL,32221,330000,3,2.0,Rolling Hills Unit 3,1557,,1962,6,212,,Active,,,https://www.redfin.com/FL/Jacksonville/7683-Rolling-Hills-Dr-32221/home/72814513,NEFLMLS,1166369,N,Y,30.3044337,-81.7747609
MLS Listing,,Single Family Residential,4125 Autrey Ave East,Jacksonville,FL,32210,261000,3,2.0,Cedar Lake Estates,1352,,1978,6,193,,Active,,,https://www.redfin.com/FL/Jacksonville/4125-Autrey-Ave-E-32210/home/72818279,NEFLMLS,1166340,N,Y,30.2619203,-81.7599449
MLS Listing,,Single Family Residential,5927 Loran Dr North,Jacksonville,FL,32216,324900,4,2.0,Loran Estates,1464,,1963,6,222,,Active,,,https://www.redfin.com/FL/Jacksonville/5927-Loran-Dr-N-32216/home/72771973,NEFLMLS,1166319,N,Y,30.2735831,-81.6046838
MLS Listing,,Single Family Residential,5248 Plymouth St,Jacksonville,FL,32205,270000,4,2.0,Hillcrest,1362,,1954,6,198,,Active,,,https://www.redfin.com/FL/Jacksonville/5248-Plymouth-St-32205/home/62432101,NEFLMLS,1166204,N,Y,30.302895,-81.736032
MLS Listing,,Single Family Residential,1140 Crystal Cir,Jacksonville,FL,32221,325000,4,2.0,Jacksonville Heights,2107,,1938,6,154,,Active,May-7-2022 10:00 AM,May-7-2022 01:00 PM,https://www.redfin.com/FL/Jacksonville/1140-Crystal-Cir-32221/home/108898015,NEFLMLS,1166159,N,Y,30.3031741,-81.8125727
MLS Listing,,Single Family Residential,8241 Newport Rd,Jacksonville,FL,32244,299000,3,2.0,Oak Hill,1685,,1968,7,177,,Active,,,https://www.redfin.com/FL/Jacksonville/8241-Newport-Rd-32244/home/62417213,NEFLMLS,1165950,N,Y,30.2428002,-81.7862955
MLS Listing,,Single Family Residential,5241 Carder St,Jacksonville,FL,32205,199900,3,2.0,Hillcrest,1428,,1954,7,140,,Active,,,https://www.redfin.com/FL/Jacksonville/5241-Carder-St-32205/home/108820508,NEFLMLS,1165930,N,Y,30.3017456,-81.7364274
MLS Listing,,Single Family Residential,1215 Alderman Rd,Jacksonville,FL,32211,350000,5,3.0,Alderman Park,2571,,1973,7,136,,Active,,,https://www.redfin.com/FL/Jacksonville/1215-Alderman-Rd-E-32211/home/72763712,NEFLMLS,1165900,N,Y,30.3348525,-81.5720033
MLS Listing,,Single Family Residential,249 Drury Ln,Jacksonville,FL,32218,332500,4,2.0,Oceanway Manor,1327,,1952,7,251,,Active,,,https://www.redfin.com/FL/Jacksonville/249-Drury-Ln-32218/home/72751631,NEFLMLS,1165484,N,Y,30.4773117,-81.6244651
MLS Listing,,Single Family Residential,610 Arlingwood Ave,Jacksonville,FL,32211,260000,3,2.0,Arlingwood,1120,,1987,8,232,,Active,,,https://www.redfin.com/FL/Jacksonville/610-Arlingwood-Ave-32211/home/62407400,NEFLMLS,1165195,N,Y,30.3268355,-81.5662624
MLS Listing,,Single Family Residential,913 Le Brun Dr,Jacksonville,FL,32205,250000,3,2.0,Normandy,1222,,1957,8,205,,Active,,,https://www.redfin.com/FL/Jacksonville/913-Le-Brun-Dr-32205/home/58748793,NEFLMLS,1165844,N,Y,30.3074676,-81.7652221
MLS Listing,,Single Family Residential,7110 Dunn Ave,Jacksonville,FL,32219,165000,3,2.0,Dinsmore,1516,,1940,8,109,,Active,,,https://www.redfin.com/FL/Jacksonville/7110-Dunn-Ave-32219/home/72811624,NEFLMLS,1165809,N,Y,30.4326299,-81.7652649
MLS Listing,,Single Family Residential,1916 University Blvd North,Jacksonville,FL,32211,294900,4,2.0,River Forest,1587,,1953,8,186,,Active,,,https://www.redfin.com/FL/Jacksonville/1916-University-Blvd-N-32211/home/108837954,NEFLMLS,1165746,N,Y,30.3405756,-81.6028638
MLS Listing,,Single Family Residential,3938 Rancho Rd,Jacksonville,FL,32221,255000,3,2.0,Metes & Bounds,1444,,1987,8,177,,Active,,,https://www.redfin.com/FL/Jacksonville/3938-Rancho-Rd-32221/home/72816989,NEFLMLS,1165689,N,Y,30.2590314,-81.8290752
MLS Listing,,Single Family Residential,3730 Anvers Blvd,Jacksonville,FL,32210,266000,3,2.0,Cedar Hills Estates,1770,,1959,9,150,,Active,,,https://www.redfin.com/FL/Jacksonville/3730-Anvers-Blvd-32210/home/72822829,NEFLMLS,1165680,N,Y,30.2677295,-81.7523594
MLS Listing,,Single Family Residential,7679 Strato Rd,Jacksonville,FL,32210,235000,3,2.0,Sunnyside Estates,1014,,1980,9,232,,Active,,,https://www.redfin.com/FL/Jacksonville/7679-Strato-Rd-N-32210/home/58714736,NEFLMLS,1165660,N,Y,30.2534185,-81.7745366
MLS Listing,,Single Family Residential,2934 Melhollin Dr,Jacksonville,FL,32216,299900,4,2.0,Loran Estates,1284,,1962,9,234,,Active,,,https://www.redfin.com/FL/Jacksonville/2934-Melhollin-Dr-32216/home/62450063,NEFLMLS,1165611,N,Y,30.2712093,-81.604641
MLS Listing,,Single Family Residential,7743 Lauderdale Dr,Jacksonville,FL,32277,294999,4,2.0,Arlington Hills,1446,,1962,8,204,,Active,,,https://www.redfin.com/FL/Jacksonville/7743-Lauderdale-Dr-N-32277/home/58720028,NEFLMLS,1165595,N,Y,30.3552511,-81.5673335
MLS Listing,,Single Family Residential,2107 Egner St,Jacksonville,FL,32206,100000,5,3.0,Jacksonville South,1000,,1924,9,100,,Active,,,https://www.redfin.com/FL/Jacksonville/2107-Egner-St-32206/home/108889139,NEFLMLS,1165589,N,Y,30.3499666,-81.6352526
MLS Listing,,Single Family Residential,1221 West 12th St,Jacksonville,FL,32209,219000,5,2.0,Durkeeville,1955,,1947,9,112,,Active,,,https://www.redfin.com/FL/Jacksonville/1221-W-12th-St-32209/home/58729689,NEFLMLS,1165525,N,Y,30.3507802,-81.6745369
MLS Listing,,Single Family Residential,8441 Maxville Park Dr,Jacksonville,FL,32234,165000,3,2.0,Maxville,1162,,1947,9,142,,Active,,,https://www.redfin.com/FL/Jacksonville/8441-Maxville-Park-Dr-32234/home/58742996,NEFLMLS,1165487,N,Y,30.1989074,-82.0088976
MLS Listing,,Single Family Residential,9903 Sunset Dr,Jacksonville,FL,32208,180000,3,2.0,Osceola Forest,1120,,1968,4,161,,Active,,,https://www.redfin.com/FL/Jacksonville/9903-Sunset-Dr-32208/home/108835406,NEFLMLS,1165449,N,Y,30.4154888,-81.7043073
MLS Listing,,Single Family Residential,504 West 66th St,Jacksonville,FL,32208,185000,3,2.0,Panama Terrace,1118,,1944,10,165,,Active,,,https://www.redfin.com/FL/Jacksonville/504-W-66th-St-32208/home/58745984,NEFLMLS,1165425,N,Y,30.386699,-81.6611663
MLS Listing,,Single Family Residential,6961 Como Rd,Jacksonville,FL,32210,135000,2,2.5,Wesconnett,1000,,1954,9,135,,Active,,,https://www.redfin.com/FL/Jacksonville/6961-Como-Rd-32210/home/108849362,NEFLMLS,1165395,N,Y,30.2512387,-81.7591116
MLS Listing,,Single Family Residential,2837 Forest Blvd,Jacksonville,FL,32246,287000,2,2.0,Southside Estates,1272,,1950,10,226,,Active,,,https://www.redfin.com/FL/Jacksonville/2837-Forest-Blvd-32246/home/80153303,NEFLMLS,1165336,N,Y,30.2938552,-81.5444944
MLS Listing,,Single Family Residential,1262 Mull St,Jacksonville,FL,32205,259500,3,2.0,Cedarhurst,1142,,2013,6,227,,Active,May-7-2022 11:00 AM,May-7-2022 02:00 PM,https://www.redfin.com/FL/Jacksonville/1262-Mull-St-32205/home/72808141,NEFLMLS,1163180,N,Y,30.300431,-81.7402211
MLS Listing,,Single Family Residential,12844 Beaubien Rd,Jacksonville,FL,32258,300000,2,2.0,Manor Del Rio,1069,,1986,11,281,,Active,,,https://www.redfin.com/FL/Jacksonville/12844-Beaubien-Rd-32258/home/62462479,NEFLMLS,1165255,N,Y,30.1349068,-81.5640773
MLS Listing,,Single Family Residential,2666 West 23rd St,Jacksonville,FL,32209,189900,3,2.0,Grand Park,1283,,1973,12,148,,Active,,,https://www.redfin.com/FL/Jacksonville/2666-W-23rd-St-32209/home/72732153,NEFLMLS,1165114,N,Y,30.3577255,-81.7088188
MLS Listing,,Single Family Residential,11083 Campus Heights Ln,Jacksonville,FL,32218,320500,3,2.0,North Campus,1877,,2010,13,171,38,Active,,,https://www.redfin.com/FL/Jacksonville/11083-Campus-Heights-Ln-32218/home/108871081,NEFLMLS,1165103,N,Y,30.4366868,-81.7143564
